Type,Number,Transaction Date,Last Payment Date,Amt. Paid (USD)
Invoice,16304,06/29/2024,07/02/2024,5560.00
Invoice,16352,06/29/2024,07/22/2024,0.00
Invoice,16228,06/28/2024,09/30/2024,5330.00
Invoice,16242,06/28/2024,07/03/2024,5330.00
Invoice,16273,06/28/2024,07/03/2024,5330.00
Invoice,16285,06/28/2024,07/03/2024,5330.00
Invoice,16264,06/28/2024,06/28/2024,3250.00
Invoice,16293,06/28/2024,07/02/2024,5560.00
Invoice,16294,06/28/2024,07/02/2024,5560.00
Invoice,16295,06/28/2024,07/02/2024,5560.00
Invoice,16296,06/28/2024,07/02/2024,5560.00
Invoice,16297,06/28/2024,07/02/2024,5560.00
Invoice,16298,06/28/2024,07/02/2024,5560.00
Invoice,16299,06/28/2024,07/02/2024,5560.00
Invoice,16300,06/28/2024,07/02/2024,5560.00
Invoice,16301,06/28/2024,07/02/2024,5560.00
Invoice,16305,06/28/2024,07/02/2024,5560.00
Invoice,16306,06/28/2024,07/02/2024,5560.00
Invoice,16307,06/28/2024,07/02/2024,5560.00
Invoice,16308,06/28/2024,07/02/2024,5560.00
Invoice,16309,06/28/2024,07/02/2024,5560.00
Invoice,16310,06/28/2024,07/02/2024,5560.00
Invoice,16311,06/28/2024,07/02/2024,5560.00
Invoice,16312,06/28/2024,07/02/2024,5560.00
Invoice,16313,06/28/2024,07/02/2024,5560.00
Invoice,16284,06/28/2024,10/03/2024,6892.86
Invoice,16349,06/28/2024,10/17/2024,13921.95
Invoice,16283,06/27/2024,08/02/2024,3216.29
Invoice,16282,06/27/2024,08/08/2024,21900.00
Invoice,16280,06/27/2024,07/11/2024,22500.00
Invoice,16279,06/27/2024,09/10/2024,8920.00
Invoice,16278,06/27/2024,08/13/2024,495.01
Invoice,16347,06/27/2024,07/05/2024,2225.00
Invoice,16276,06/27/2024,08/06/2024,175.00
Invoice,16394,06/27/2024,10/22/2024,8491.87
Invoice,16274,06/27/2024,07/15/2024,20968.80
Invoice,16275,06/27/2024,08/30/2024,1496.00
Invoice,16272,06/27/2024,07/22/2024,2712.83
Invoice,16271,06/26/2024,06/28/2024,741.00
Invoice,16270,06/26/2024,07/16/2024,3883.00
Invoice,16269,06/26/2024,06/28/2024,26750.00
Invoice,16268,06/26/2024,06/28/2024,1350.00
Invoice,16267,06/26/2024,09/10/2024,3363.43
Invoice,16265,06/26/2024,09/10/2024,2439.73
Invoice,16248,06/26/2024,08/05/2024,758.10
Invoice,16353,06/26/2024,08/05/2024,1414.69
Invoice,16247,06/26/2024,08/06/2024,4400.00
Invoice,16246,06/26/2024,08/06/2024,5100.00
Invoice,16245,06/26/2024,07/16/2024,4900.00
Invoice,16241,06/26/2024,07/16/2024,15240.00
Invoice,16277,06/25/2024,08/30/2024,1425.00
Invoice,16240,06/25/2024,07/05/2024,3285.00
Invoice,16239,06/25/2024,08/06/2024,17240.00
Invoice,16238,06/25/2024,07/05/2024,4990.00
Invoice,16266,06/25/2024,06/28/2024,3250.00
Invoice,16236,06/25/2024,06/25/2024,2062.14
Invoice,16237,06/25/2024,08/15/2024,538.40
Invoice,16233,06/24/2024,07/15/2024,4998.25
Invoice,16235,06/24/2024,07/01/2024,5186.00
Invoice,16232,06/24/2024,08/08/2024,400.00
Invoice,16319,06/24/2024,07/25/2024,525.00
Invoice,16323,06/24/2024,07/29/2024,525.00
Invoice,16318,06/24/2024,08/15/2024,6483.05
Invoice,16322,06/24/2024,08/15/2024,5511.50
Invoice,16217,06/22/2024,08/30/2024,1015.00
Invoice,16281,06/21/2024,10/03/2024,12271.65
Invoice,16249,06/21/2024,06/28/2024,5560.00
Invoice,16250,06/21/2024,06/28/2024,5560.00
Invoice,16251,06/21/2024,06/28/2024,5560.00
Invoice,16252,06/21/2024,06/28/2024,5560.00
Invoice,16253,06/21/2024,06/28/2024,5560.00
Invoice,16254,06/21/2024,06/28/2024,5560.00
Invoice,16255,06/21/2024,06/28/2024,5560.00
Invoice,16256,06/21/2024,06/28/2024,5560.00
Invoice,16257,06/21/2024,06/28/2024,5560.00
Invoice,16258,06/21/2024,06/28/2024,5560.00
Invoice,16259,06/21/2024,06/28/2024,5560.00
Invoice,16260,06/21/2024,06/28/2024,5560.00
Invoice,16261,06/21/2024,06/28/2024,5560.00
Invoice,16262,06/21/2024,06/28/2024,5560.00
Invoice,16180,06/21/2024,07/30/2024,3580.00
Invoice,16229,06/21/2024,09/06/2024,15094.10
Invoice,16225,06/21/2024,07/22/2024,1211.12
Invoice,16224,06/20/2024,07/28/2024,1060.00
Invoice,16218,06/20/2024,08/30/2024,1804.00
Invoice,16222,06/20/2024,10/03/2024,14159.15
Invoice,16221,06/20/2024,08/23/2024,1600.00
Invoice,16212,06/19/2024,07/10/2024,20586.14
Invoice,16321,06/19/2024,07/25/2024,525.00
Invoice,16320,06/19/2024,07/25/2024,3888.61
Invoice,16211,06/18/2024,06/21/2024,2221.37
Invoice,16192,06/18/2024,07/12/2024,6948.74
Invoice,16191,06/18/2024,07/15/2024,800.00
Invoice,16190,06/18/2024,08/06/2024,4508.00
Invoice,16189,06/17/2024,07/25/2024,388.21
Invoice,16214,06/17/2024,07/25/2024,525.00
Invoice,16213,06/17/2024,07/19/2024,3560.91
Invoice,16188,06/17/2024,08/06/2024,576.04
Invoice,16187,06/17/2024,08/06/2024,497.85
Invoice,16186,06/17/2024,11/06/2024,640.00
Invoice,16185,06/17/2024,09/25/2024,4187.72
Invoice,16184,06/17/2024,07/25/2024,1401.32
Invoice,16183,06/17/2024,07/25/2024,565.00
Invoice,16181,06/17/2024,08/06/2024,3729.22
Invoice,16216,06/15/2024,08/30/2024,1015.00
Invoice,16194,06/15/2024,06/18/2024,1660.00
Invoice,16195,06/15/2024,06/18/2024,3250.00
Invoice,16193,06/14/2024,07/12/2024,5400.00
Invoice,16172,06/14/2024,06/18/2024,6670.00
Invoice,16196,06/14/2024,06/18/2024,5625.00
Invoice,16197,06/14/2024,06/18/2024,5560.00
Invoice,16198,06/14/2024,06/18/2024,5560.00
Invoice,16199,06/14/2024,06/18/2024,5560.00
Invoice,16201,06/14/2024,06/18/2024,5625.00
Invoice,16202,06/14/2024,06/18/2024,5560.00
Invoice,16203,06/14/2024,06/18/2024,5560.00
Invoice,16204,06/14/2024,06/18/2024,5560.00
Invoice,16205,06/14/2024,06/18/2024,5560.00
Invoice,16206,06/14/2024,06/18/2024,5560.00
Invoice,16207,06/14/2024,06/18/2024,5560.00
Invoice,16208,06/14/2024,06/18/2024,5560.00
Invoice,16209,06/14/2024,06/18/2024,5560.00
Invoice,16210,06/14/2024,06/18/2024,5560.00
Invoice,16200,06/14/2024,06/18/2024,5560.00
Invoice,16173,06/14/2024,07/10/2024,10556.87
Invoice,16178,06/13/2024,08/16/2024,1270.00
Invoice,16234,06/13/2024,08/16/2024,960.00
Invoice,16179,06/13/2024,06/14/2024,11160.00
Invoice,16153,06/13/2024,07/22/2024,4508.00
Invoice,16142,06/13/2024,08/12/2024,1760.00
Invoice,16119,06/13/2024,08/16/2024,1871.50
Invoice,16150,06/13/2024,07/25/2024,617.85
Invoice,16148,06/13/2024,07/22/2024,1309.90
Invoice,16143,06/12/2024,07/23/2024,1414.69
Invoice,16149,06/12/2024,07/23/2024,1414.69
Invoice,16141,06/12/2024,11/06/2024,41.99
Invoice,16140,06/12/2024,11/06/2024,15.00
Invoice,16139,06/12/2024,11/06/2024,63.47
Invoice,16136,06/12/2024,10/04/2024,2658.80
Invoice,16317,06/12/2024,07/25/2024,525.00
Invoice,16339,06/12/2024,07/25/2024,525.00
Invoice,16316,06/12/2024,07/25/2024,4675.03
Invoice,16338,06/12/2024,07/25/2024,4606.33
Invoice,16395,06/11/2024,07/16/2024,975.00
Invoice,16135,06/11/2024,07/12/2024,1500.00
Invoice,16134,06/11/2024,07/22/2024,4540.00
Invoice,16133,06/11/2024,07/22/2024,5100.00
Invoice,16132,06/11/2024,06/21/2024,2208.00
Invoice,16131,06/11/2024,06/12/2024,4390.00
Invoice,16130,06/11/2024,06/24/2024,4990.00
Invoice,16215,06/11/2024,06/20/2024,4200.00
Invoice,16129,06/10/2024,06/14/2024,5204.00
Invoice,16123,06/10/2024,07/05/2024,650.60
Invoice,16122,06/10/2024,08/16/2024,1346.30
Invoice,16121,06/10/2024,07/22/2024,811.29
Invoice,16120,06/07/2024,10/23/2024,1992.74
Invoice,16114,06/07/2024,07/25/2024,150.00
Invoice,16115,06/07/2024,06/12/2024,5580.00
Invoice,16118,06/07/2024,06/12/2024,5580.00
Invoice,16113,06/07/2024,07/02/2024,425.00
Invoice,16112,06/07/2024,07/25/2024,548.20
Invoice,16109,06/07/2024,07/25/2024,1322.80
Invoice,16108,06/07/2024,07/05/2024,1404.25
Invoice,16107,06/07/2024,07/25/2024,1571.42
Invoice,16137,06/07/2024,08/06/2024,874.50
Invoice,16154,06/07/2024,06/17/2024,5740.00
Invoice,16155,06/07/2024,06/17/2024,5740.00
Invoice,16156,06/07/2024,06/17/2024,5740.00
Invoice,16315,06/07/2024,07/25/2024,525.00
Invoice,16314,06/07/2024,07/25/2024,6484.08
Invoice,16103,06/06/2024,08/19/2024,13475.00
Invoice,16102,06/06/2024,09/10/2024,8085.00
Invoice,16157,06/06/2024,06/17/2024,5625.00
Invoice,16158,06/06/2024,06/17/2024,5625.00
Invoice,16159,06/06/2024,06/17/2024,5560.00
Invoice,16160,06/06/2024,06/17/2024,5560.00
Invoice,16161,06/06/2024,06/17/2024,5560.00
Invoice,16162,06/06/2024,06/17/2024,5560.00
Invoice,16163,06/06/2024,06/17/2024,5560.00
Invoice,16164,06/06/2024,06/17/2024,5560.00
Invoice,16165,06/06/2024,06/17/2024,5560.00
Invoice,16166,06/06/2024,06/17/2024,5625.00
Invoice,16167,06/06/2024,06/17/2024,5560.00
Invoice,16168,06/06/2024,06/17/2024,5560.00
Invoice,16169,06/06/2024,06/17/2024,5560.00
Invoice,16170,06/06/2024,06/17/2024,5560.00
Invoice,16171,06/06/2024,06/17/2024,5560.00
Invoice,16111,06/06/2024,08/16/2024,1400.00
Invoice,16117,06/05/2024,08/16/2024,1840.00
Invoice,16099,06/05/2024,07/25/2024,525.00
Invoice,16098,06/05/2024,07/25/2024,5554.42
Invoice,16138,06/04/2024,08/30/2024,1861.63
Invoice,16219,06/04/2024,08/30/2024,912.88
Invoice,16054,06/04/2024,06/05/2024,2250.30
Invoice,16116,06/04/2024,06/11/2024,4380.00
Invoice,16220,06/03/2024,08/06/2024,235.00
Invoice,16055,06/03/2024,07/22/2024,5140.00
Invoice,16042,06/03/2024,06/05/2024,5025.00
Invoice,16045,06/03/2024,07/22/2024,5140.00
Invoice,16227,06/03/2024,07/25/2024,4998.08
Invoice,16041,06/01/2024,07/19/2024,1405.00
Invoice,16025,05/31/2024,06/04/2024,200.00
Invoice,16029,05/31/2024,06/24/2024,198.36
Invoice,16059,05/31/2024,07/22/2024,14412.00
Invoice,16026,05/31/2024,06/04/2024,382.95
Invoice,16058,05/31/2024,06/06/2024,5055.04
Invoice,16057,05/31/2024,06/12/2024,5350.00
Invoice,16056,05/31/2024,06/12/2024,5405.00
Invoice,16101,05/31/2024,07/22/2024,12465.63
Invoice,16100,05/31/2024,07/22/2024,12465.63
Invoice,16032,05/31/2024,06/10/2024,5560.00
Invoice,16033,05/31/2024,06/10/2024,5560.00
Invoice,16034,05/31/2024,06/10/2024,5560.00
Invoice,16035,05/31/2024,06/10/2024,5560.00
Invoice,16036,05/31/2024,06/10/2024,5560.00
Invoice,16061,05/31/2024,06/10/2024,4525.00
Invoice,16062,05/31/2024,06/10/2024,5625.00
Invoice,16063,05/31/2024,06/10/2024,5560.00
Invoice,16064,05/31/2024,06/10/2024,5560.00
Invoice,16065,05/31/2024,06/10/2024,5625.00
Invoice,16066,05/31/2024,06/10/2024,5560.00
Invoice,16067,05/31/2024,06/10/2024,5560.00
Invoice,16068,05/31/2024,06/10/2024,5560.00
Invoice,16069,05/31/2024,06/10/2024,5560.00
Invoice,16070,05/31/2024,06/10/2024,5560.00
Invoice,16071,05/31/2024,06/10/2024,5560.00
Invoice,16072,05/31/2024,06/10/2024,5560.00
Invoice,16073,05/31/2024,06/10/2024,5560.00
Invoice,16074,05/31/2024,06/10/2024,5560.00
Invoice,16075,05/31/2024,06/10/2024,5560.00
Invoice,16128,05/31/2024,06/21/2024,17775.00
Invoice,16053,05/31/2024,06/18/2024,3210.61
Invoice,16127,05/31/2024,06/18/2024,8737.77
Invoice,16126,05/31/2024,06/18/2024,26738.83
Invoice,16125,05/31/2024,06/21/2024,28376.00
Invoice,16052,05/31/2024,06/11/2024,2663.06
Invoice,16051,05/31/2024,06/11/2024,969.22
Invoice,16050,05/31/2024,06/11/2024,1815.37
Invoice,16049,05/31/2024,06/11/2024,1815.37
Invoice,16048,05/31/2024,06/11/2024,2663.06
Invoice,16037,05/31/2024,06/04/2024,7267.40
Invoice,16047,05/31/2024,06/11/2024,1815.37
Invoice,16077,05/31/2024,11/06/2024,2166.99
Invoice,16046,05/31/2024,06/06/2024,1625.00
Invoice,16043,05/31/2024,07/24/2024,3450.00
Invoice,16095,05/31/2024,07/25/2024,525.00
Invoice,16097,05/31/2024,07/25/2024,525.00
Invoice,16093,05/31/2024,06/24/2024,6277.68
Invoice,16096,05/31/2024,06/24/2024,5986.93
Invoice,16038,05/31/2024,07/22/2024,1191.15
Invoice,16024,05/30/2024,06/17/2024,3003.00
Invoice,15991,05/30/2024,08/12/2024,10092.46
Invoice,16040,05/30/2024,06/05/2024,1979.00
Invoice,16021,05/30/2024,06/03/2024,2175.00
Invoice,16023,05/30/2024,07/09/2024,370.00
Invoice,16022,05/30/2024,06/07/2024,17206.00
Invoice,16020,05/30/2024,06/17/2024,515.13
Invoice,16019,05/30/2024,06/24/2024,954.74
Invoice,15998,05/29/2024,06/25/2024,11377.00
Invoice,15997,05/29/2024,07/22/2024,4804.00
Invoice,15996,05/29/2024,07/22/2024,5140.00
Invoice,15995,05/29/2024,07/22/2024,4400.00
Invoice,15994,05/29/2024,07/22/2024,4400.00
Invoice,15993,05/29/2024,07/22/2024,8600.00
Invoice,15992,05/29/2024,06/13/2024,4350.00
Invoice,15990,05/29/2024,07/09/2024,25882.44
Invoice,15989,05/29/2024,07/25/2024,47179.63
Invoice,15988,05/28/2024,05/28/2024,24990.00
Invoice,16030,05/28/2024,06/25/2024,45.00
Invoice,16031,05/28/2024,06/25/2024,98.64
Invoice,15986,05/28/2024,06/06/2024,1840.00
Invoice,15985,05/28/2024,06/19/2024,11199.18
Invoice,16028,05/28/2024,07/19/2024,1355.00
Invoice,16014,05/27/2024,06/20/2024,615.00
Invoice,16027,05/27/2024,07/19/2024,1860.00
Invoice,16092,05/25/2024,07/17/2024,525.00
Invoice,16091,05/25/2024,06/24/2024,6230.89
Invoice,15984,05/24/2024,06/24/2024,8829.26
Invoice,16000,05/24/2024,06/03/2024,5560.00
Invoice,16002,05/24/2024,06/03/2024,5740.00
Invoice,16003,05/24/2024,06/03/2024,5560.00
Invoice,16004,05/24/2024,06/03/2024,5560.00
Invoice,16005,05/24/2024,06/03/2024,5740.00
Invoice,16006,05/24/2024,06/03/2024,5625.00
Invoice,16007,05/24/2024,06/03/2024,5560.00
Invoice,16008,05/24/2024,06/03/2024,5560.00
Invoice,16009,05/24/2024,06/03/2024,5560.00
Invoice,16010,05/24/2024,06/03/2024,5560.00
Invoice,16011,05/24/2024,06/03/2024,5560.00
Invoice,16012,05/24/2024,06/03/2024,5560.00
Invoice,16013,05/24/2024,06/03/2024,5560.00
Invoice,16060,05/24/2024,06/10/2024,5560.00
Invoice,16106,05/24/2024,07/09/2024,455.69
Invoice,15983,05/23/2024,05/29/2024,1951.00
Invoice,15982,05/23/2024,07/09/2024,720.00
Invoice,15980,05/23/2024,07/11/2024,6617.08
Invoice,16090,05/23/2024,07/17/2024,525.00
Invoice,16089,05/23/2024,06/24/2024,6948.51
Invoice,15979,05/23/2024,07/22/2024,2678.01
Invoice,15976,05/22/2024,07/11/2024,7594.49
Invoice,15977,05/22/2024,04/11/2025,150.00
Invoice,15975,05/22/2024,06/06/2024,397.20
Invoice,15974,05/22/2024,07/22/2024,4804.00
Invoice,15960,05/21/2024,06/11/2024,1865.37
Invoice,15958,05/21/2024,07/22/2024,4400.00
Invoice,15956,05/21/2024,05/28/2024,5350.00
Invoice,15954,05/21/2024,05/28/2024,1230.11
Invoice,15951,05/20/2024,05/22/2024,30428.00
Invoice,15961,05/17/2024,07/12/2024,5400.00
Invoice,15962,05/17/2024,05/30/2024,5580.00
Invoice,15963,05/17/2024,05/22/2024,5625.00
Invoice,15964,05/17/2024,05/22/2024,5560.00
Invoice,15965,05/17/2024,05/22/2024,5560.00
Invoice,15966,05/17/2024,05/22/2024,5560.00
Invoice,15967,05/17/2024,05/22/2024,5560.00
Invoice,15968,05/17/2024,05/22/2024,5560.00
Invoice,15969,05/17/2024,05/22/2024,5625.00
Invoice,15970,05/17/2024,05/22/2024,5560.00
Invoice,15971,05/17/2024,05/22/2024,5560.00
Invoice,15972,05/17/2024,05/22/2024,5560.00
Invoice,15973,05/17/2024,05/22/2024,5560.00
Invoice,15999,05/17/2024,06/03/2024,5560.00
Invoice,16001,05/17/2024,06/03/2024,5740.00
Invoice,15950,05/17/2024,05/31/2024,1810.00
Invoice,15949,05/17/2024,05/31/2024,1810.00
Invoice,15948,05/16/2024,05/29/2024,4560.00
Invoice,15947,05/16/2024,05/24/2024,2455.00
Invoice,15946,05/16/2024,05/24/2024,11290.95
Invoice,15945,05/16/2024,05/22/2024,3000.00
Invoice,15943,05/16/2024,05/16/2024,118.94
Invoice,15937,05/16/2024,05/21/2024,2325.00
Invoice,15942,05/16/2024,07/22/2024,1765.57
Invoice,15941,05/15/2024,05/24/2024,6111.13
Invoice,15940,05/15/2024,05/24/2024,6106.28
Invoice,15939,05/15/2024,06/10/2024,54.00
Invoice,15936,05/15/2024,05/16/2024,12246.31
Invoice,15935,05/15/2024,10/07/2024,25.00
Invoice,16088,05/15/2024,07/17/2024,525.00
Invoice,16087,05/15/2024,06/24/2024,5820.64
Invoice,15934,05/15/2024,07/19/2024,1215.00
Invoice,15932,05/15/2024,11/06/2024,1851.95
Invoice,15930,05/14/2024,05/17/2024,10748.85
Invoice,15929,05/14/2024,07/29/2024,5100.00
Invoice,15928,05/14/2024,06/10/2024,5745.00
Invoice,15927,05/14/2024,06/12/2024,3710.00
Invoice,15925,05/14/2024,05/31/2024,5150.00
Invoice,15924,05/14/2024,05/28/2024,5350.00
Invoice,15923,05/14/2024,07/12/2024,2135.00
Invoice,15922,05/14/2024,05/17/2024,5521.51
Invoice,15921,05/14/2024,07/29/2024,4997.00
Invoice,16082,05/14/2024,07/17/2024,525.00
Invoice,16081,05/14/2024,06/26/2024,6814.41
Invoice,15919,05/13/2024,05/23/2024,225.00
Invoice,15910,05/13/2024,07/29/2024,2750.00
Invoice,15938,05/13/2024,07/19/2024,1587.75
Invoice,16018,05/13/2024,06/20/2024,250.00
Invoice,16015,05/13/2024,06/20/2024,479.80
Invoice,16016,05/13/2024,06/20/2024,987.10
Invoice,16017,05/13/2024,06/20/2024,1863.93
Invoice,15902,05/13/2024,05/15/2024,5040.00
Invoice,15865,05/13/2024,05/15/2024,5560.00
Invoice,15903,05/13/2024,07/19/2024,920.00
Invoice,16086,05/13/2024,07/17/2024,525.00
Invoice,16085,05/13/2024,06/26/2024,6180.02
Invoice,15904,05/10/2024,05/15/2024,5740.00
Invoice,15905,05/10/2024,05/15/2024,5560.00
Invoice,15907,05/10/2024,05/15/2024,5625.00
Invoice,15908,05/10/2024,05/15/2024,5560.00
Invoice,15909,05/10/2024,05/15/2024,5560.00
Invoice,15911,05/10/2024,05/15/2024,5560.00
Invoice,15912,05/10/2024,05/15/2024,5560.00
Invoice,15913,05/10/2024,05/15/2024,5560.00
Invoice,15914,05/10/2024,05/15/2024,5560.00
Invoice,15915,05/10/2024,05/15/2024,5560.00
Invoice,15916,05/10/2024,05/15/2024,5560.00
Invoice,15917,05/10/2024,05/15/2024,5560.00
Invoice,15918,05/10/2024,05/15/2024,5560.00
Invoice,15901,05/10/2024,,0.00
Invoice,15900,05/10/2024,,0.00
Invoice,15899,05/10/2024,07/11/2024,2025.00
Invoice,15959,05/10/2024,05/21/2024,1992.74
Invoice,15896,05/09/2024,07/19/2024,4000.00
Invoice,15895,05/09/2024,07/29/2024,4164.00
Invoice,15894,05/09/2024,07/29/2024,4164.00
Invoice,15893,05/09/2024,05/23/2024,1680.00
Invoice,15891,05/08/2024,,0.00
Invoice,15890,05/08/2024,06/03/2024,820.00
Invoice,15888,05/08/2024,05/22/2024,980.00
Invoice,15883,05/08/2024,07/02/2024,250.00
Invoice,15898,05/08/2024,,0.00
Invoice,16084,05/08/2024,07/17/2024,525.00
Invoice,16083,05/08/2024,06/26/2024,5985.23
Invoice,15871,05/07/2024,05/31/2024,5185.00
Invoice,15869,05/07/2024,05/15/2024,4850.00
Invoice,15866,05/07/2024,07/29/2024,5100.00
Invoice,15864,05/07/2024,07/05/2024,4400.00
Invoice,15857,05/07/2024,07/22/2024,1687.66
Invoice,16080,05/07/2024,07/17/2024,525.00
Invoice,16079,05/07/2024,06/26/2024,6923.04
Invoice,15867,05/06/2024,05/10/2024,5560.00
Invoice,15868,05/06/2024,05/10/2024,5560.00
Invoice,15870,05/06/2024,05/10/2024,5740.00
Invoice,15872,05/06/2024,05/10/2024,5560.00
Invoice,15873,05/06/2024,05/10/2024,5740.00
Invoice,15874,05/06/2024,05/10/2024,5560.00
Invoice,15875,05/06/2024,05/10/2024,5560.00
Invoice,15876,05/06/2024,05/10/2024,5740.00
Invoice,15877,05/06/2024,05/10/2024,5560.00
Invoice,15878,05/06/2024,05/10/2024,5560.00
Invoice,15879,05/06/2024,05/10/2024,5560.00
Invoice,15880,05/06/2024,05/10/2024,5560.00
Invoice,15881,05/06/2024,05/10/2024,5560.00
Invoice,15882,05/06/2024,05/10/2024,5560.00
Invoice,15849,05/03/2024,06/11/2024,1105.00
Invoice,15848,05/03/2024,05/08/2024,715.00
Invoice,15847,05/03/2024,07/19/2024,215.00
Invoice,15887,05/01/2024,07/05/2024,4397.00
Invoice,15897,05/01/2024,07/19/2024,1389.27
Invoice,16124,05/01/2024,07/19/2024,1172.73
Invoice,15885,05/01/2024,07/05/2024,4397.00
Invoice,15798,05/01/2024,05/01/2024,3216.00
Invoice,15800,05/01/2024,04/30/2024,1995.00
Invoice,15855,05/01/2024,07/03/2024,14715.81
Invoice,15740,05/01/2024,04/26/2024,1207.00
Invoice,15846,04/30/2024,05/09/2024,2589.05
Invoice,15845,04/30/2024,06/20/2024,180.00
Invoice,15844,04/30/2024,06/20/2024,443.70
Invoice,15843,04/30/2024,06/20/2024,2690.90
Invoice,15889,04/30/2024,05/28/2024,2229.74
Invoice,15830,04/30/2024,07/05/2024,4508.00
Invoice,15952,04/30/2024,05/29/2025,1350.00
Invoice,15809,04/30/2024,05/15/2024,5355.00
Invoice,15829,04/30/2024,05/20/2024,10330.00
Invoice,15886,04/30/2024,05/17/2024,26800.00
Invoice,15808,04/30/2024,07/05/2024,5225.00
Invoice,15807,04/30/2024,05/08/2024,5350.00
Invoice,15853,04/30/2024,05/20/2024,5275.00
Invoice,15806,04/30/2024,05/08/2024,5450.00
Invoice,15805,04/30/2024,05/15/2024,14946.00
Invoice,15828,04/30/2024,07/22/2024,2116.91
Invoice,15892,04/30/2024,06/11/2024,3290.00
Invoice,15822,04/30/2024,07/05/2024,10665.00
Invoice,15811,04/30/2024,05/03/2024,5025.00
Invoice,15804,04/30/2024,04/30/2024,2541.00
Invoice,15803,04/29/2024,05/01/2024,20970.00
Invoice,15802,04/29/2024,05/08/2024,725.00
Invoice,15801,04/29/2024,07/05/2024,4508.00
Invoice,15842,04/29/2024,06/24/2024,434.50
Invoice,15799,04/28/2024,06/05/2024,10570.00
Invoice,15851,04/28/2024,05/17/2024,2110.00
Invoice,15819,04/27/2024,05/03/2024,5710.00
Invoice,15820,04/27/2024,05/03/2024,6280.00
Invoice,15821,04/27/2024,05/03/2024,5710.00
Invoice,15823,04/27/2024,05/03/2024,5710.00
Invoice,15792A,04/26/2024,,0.00
Invoice,15796,04/26/2024,04/29/2024,4446.28
Invoice,15812,04/26/2024,05/03/2024,5710.00
Invoice,15813,04/26/2024,05/03/2024,5710.00
Invoice,15814,04/26/2024,05/03/2024,5710.00
Invoice,15815,04/26/2024,05/03/2024,5710.00
Invoice,15816,04/26/2024,05/03/2024,5710.00
Invoice,15817,04/26/2024,05/03/2024,5710.00
Invoice,15818,04/26/2024,05/03/2024,5710.00
Invoice,15824,04/26/2024,05/03/2024,5710.00
Invoice,15825,04/26/2024,05/03/2024,5710.00
Invoice,15826,04/26/2024,05/03/2024,5710.00
Invoice,15827,04/26/2024,05/03/2024,5710.00
Invoice,15795,04/26/2024,06/27/2024,12465.63
Invoice,15794,04/26/2024,06/27/2024,12465.63
Invoice,15793,04/26/2024,05/06/2024,11862.38
Invoice,15792,04/26/2024,06/27/2024,24858.28
Invoice,15791,04/26/2024,06/11/2024,1690.05
Invoice,15790,04/26/2024,08/12/2024,6390.00
Invoice,15789,04/26/2024,06/11/2024,1695.37
Invoice,15788,04/26/2024,04/29/2024,6068.76
Invoice,15787,04/26/2024,07/22/2024,1706.50
Invoice,15797,04/26/2024,06/26/2024,482.97
Invoice,15786,04/25/2024,04/29/2024,6807.00
Invoice,15852,04/25/2024,05/20/2024,4779.00
Invoice,15863,04/24/2024,06/25/2024,525.00
Invoice,15862,04/24/2024,05/29/2024,5547.85
Invoice,15782,04/23/2024,06/17/2024,9608.00
Invoice,15781,04/23/2024,06/17/2024,4397.00
Invoice,15780,04/23/2024,06/17/2024,3300.00
Invoice,15779,04/23/2024,06/17/2024,4400.00
Invoice,15778,04/23/2024,06/17/2024,4300.00
Invoice,15777,04/23/2024,06/17/2024,4300.00
Invoice,15776,04/23/2024,04/24/2024,5340.00
Invoice,15774,04/23/2024,11/06/2024,2364.19
Invoice,15772,04/22/2024,07/22/2024,715.98
Invoice,15861,04/21/2024,06/25/2024,825.00
Invoice,15860,04/21/2024,05/29/2024,5474.80
Invoice,15753,04/19/2024,04/25/2024,6280.00
Invoice,15754,04/19/2024,04/25/2024,6280.00
Invoice,15756,04/19/2024,04/25/2024,5710.00
Invoice,15757,04/19/2024,04/25/2024,5710.00
Invoice,15758,04/19/2024,04/25/2024,5710.00
Invoice,15759,04/19/2024,04/25/2024,5710.00
Invoice,15762,04/19/2024,04/25/2024,5710.00
Invoice,15763,04/19/2024,04/25/2024,5710.00
Invoice,15764,04/19/2024,04/25/2024,5710.00
Invoice,15765,04/19/2024,04/25/2024,5710.00
Invoice,15766,04/19/2024,04/25/2024,5710.00
Invoice,15767,04/19/2024,04/25/2024,5710.00
Invoice,15768,04/19/2024,04/25/2024,5710.00
Invoice,15769,04/19/2024,04/25/2024,5710.00
Invoice,15770,04/19/2024,04/25/2024,5710.00
Invoice,15771,04/19/2024,04/25/2024,5710.00
Invoice,15760,04/19/2024,04/25/2024,5710.00
Invoice,15773,04/19/2024,04/25/2024,5710.00
Invoice,15755,04/19/2024,04/25/2024,4675.00
Invoice,15783,04/19/2024,04/25/2024,5710.00
Invoice,15784,04/19/2024,04/25/2024,5710.00
Invoice,15920,04/19/2024,05/29/2025,921.75
Invoice,15716,04/17/2024,06/05/2024,1665.00
Invoice,15752,04/17/2024,06/10/2024,9608.00
Invoice,15751,04/17/2024,04/30/2024,9403.00
Invoice,15750,04/17/2024,04/30/2024,4404.00
Invoice,15749,04/16/2024,06/10/2024,3300.00
Invoice,15748,04/16/2024,06/10/2024,17775.00
Invoice,15747,04/16/2024,06/10/2024,4440.00
